0.10054,-2.8242e-30,-0.0065119,0.1
0.20236,-0.0041881,0.0027285,0.2
0.32517,-0.017809,0.0089154,0.3
0.41595,-0.010686,0.01469,0.4
0.50982,-0.010359,0.010339,0.5
0.59997,-0.023435,0.019754,0.6
0.73467,-0.04353,0.039278,0.7
0.81745,-0.061022,0.017165,0.8
0.90979,-0.056268,-0.0070539,0.9
1.012,-0.044424,0.015152,1
1.1114,-0.057949,-0.0023007,1.1
1.2267,-0.025288,0.0091173,1.2
1.3189,-0.0060185,0.027921,1.3
1.4195,0.0040309,0.017044,1.4
1.5162,0.0010951,0.0023766,1.5
1.6162,-0.033832,0.0026685,1.6
1.7164,-0.015669,0.016919,1.7
1.8191,-0.019914,0.017161,1.8
1.9192,-0.0034724,0.017475,1.9
2.0059,-0.0024655,-0.0042069,2
2.1207,0.020594,-0.0013024,2.1
2.2102,0.036797,0.00090465,2.2
2.3182,0.037721,0.012774,2.3
2.4202,0.053999,-0.00136,2.4
2.5215,0.06046,0.010113,2.5
2.6214,0.053602,0.014869,2.6
2.7125,0.05788,0.016397,2.7
2.8104,0.043187,0.012383,2.8
2.9302,0.044611,0.025331,2.9
3.0145,0.03465,0.035108,3
3.1295,0.021413,0.031327,3.1
3.2176,0.020217,0.015203,3.2
3.3322,0.027625,0.0010061,3.3
3.4264,0.022967,0.02622,3.4
3.5483,0.021656,0.038639,3.5
3.6488,0.02355,0.051201,3.6
3.7425,0.011297,0.044647,3.7
3.854,0.0084763,0.031325,3.8
3.955,0.018879,0.0082969,3.9
4.0535,0.016079,0.015553,4
4.1399,0.018757,-0.001062,4.1
4.2479,0.015553,0.013884,4.2
4.3474,0.014444,-0.00075459,4.3
4.4365,0.017789,0.014497,4.4
4.5437,0.020711,0.015901,4.5
4.626,0.015216,-0.011084,4.6
4.7339,0.023243,0.020243,4.7
4.8412,0.027282,0.051924,4.8
4.948,0.028059,0.035412,4.9
5.0707,0.036807,0.037,5
5.1685,0.04696,0.047263,5.1
5.234,0.01448,0.033845,5.2
5.3493,0.02056,0.05202,5.3
5.4507,0.02125,0.016671,5.4
5.5613,0.03349,0.019756,5.5
5.6686,0.047619,0.0042692,5.6
5.7456,0.027115,-0.020244,5.7
5.8389,0.029354,-0.022114,5.8
5.9277,0.012998,-0.020577,5.9
6.0346,0.022305,-0.014456,6
6.1324,0.027539,1.5626,6.1
6.1192,0.13141,1.5772,6.2
6.1124,0.23524,1.5697,6.3
6.1067,0.34421,1.5677,6.4
6.0789,0.44259,1.5673,6.5
6.096,0.53603,1.5945,6.6
6.1003,0.63923,1.5876,6.7
6.0646,0.74121,1.5789,6.8
6.0598,0.83505,1.5843,6.9
6.0646,0.93335,1.5806,7
6.0669,1.0351,1.583,7.1
6.0422,1.1438,1.5803,7.2
6.0531,1.2466,1.5886,7.3
6.0434,1.3234,1.5766,7.4
6.0569,1.4533,1.5951,7.5
6.0683,1.5473,1.5938,7.6
6.0559,1.636,1.5821,7.7
6.0631,1.7552,1.5898,7.8
6.0538,1.8376,1.5812,7.9
6.0644,1.9431,1.5887,8
6.0584,2.0416,1.5817,8.1
6.0509,2.137,1.5817,8.2
6.0362,2.2356,1.5723,8.3
6.0464,2.3228,1.5829,8.4
6.0494,2.428,1.5875,8.5
6.0511,2.5395,1.5816,8.6
6.0467,2.6429,1.5878,8.7
6.0516,2.7261,1.5864,8.8
6.0386,2.8329,1.5666,8.9
6.0386,2.9253,1.5718,9
6.0267,3.0361,1.5739,9.1
6.0328,3.1313,1.5838,9.2
6.0303,3.2328,1.5823,9.3
6.0288,3.3145,1.5742,9.4
6.0333,3.426,1.5849,9.5
6.0322,3.5338,1.5972,9.6
6.0329,3.636,1.5889,9.7
6.0228,3.7501,1.5965,9.8
6.0344,3.8388,1.5849,9.9
6.0266,3.9431,1.5765,10
6.0235,4.0531,1.5817,10.1
6.0224,4.1648,1.6056,10.2
6.0186,4.2476,1.5959,10.3
6.0307,4.3373,1.5787,10.4
6.0323,4.4126,1.5672,10.5
6.0222,4.5325,1.567,10.6
6.014,4.6257,1.5577,10.7
6.0186,4.728,1.5592,10.8
6.0168,4.8138,1.5756,10.9
6.0045,4.9366,1.5936,11
6.0138,5.0211,1.5867,11.1
6.0167,5.1247,1.591,11.2
6.0024,5.2431,1.59,11.3
6.0119,5.337,1.5984,11.4
6.0196,5.4215,1.5825,11.5
6.0109,5.5317,1.6028,11.6
6.0148,5.6304,1.5717,11.7
6.0205,5.7136,1.5528,11.8
6.0034,5.8334,1.5613,11.9
6.0064,5.9295,1.5806,12
6.0014,6.0342,-3.1128,12.1
5.8927,6.04,-3.1104,12.2
5.7907,6.0373,-3.1389,12.3
5.6913,6.0348,-3.1292,12.4
5.6002,6.0447,-3.1129,12.5
5.4974,6.0304,-3.1276,12.6
5.4064,6.0138,-3.1096,12.7
5.3213,6.0164,-3.1037,12.8
5.1999,6.0456,-3.1051,12.9
5.1021,6.0436,-3.1206,13
5.0084,6.0315,-3.1108,13.1
4.9261,6.0277,-3.0912,13.2
4.8483,6.0256,-3.1101,13.3
4.7249,6.0324,-3.1252,13.4
4.6267,6.0267,3.1404,13.5
4.5168,6.028,3.1224,13.6
4.4187,6.0255,-3.1414,13.7
4.3106,6.0192,3.1321,13.8
4.2315,6.0155,3.1351,13.9
4.1232,6.0127,3.1213,14
4.0407,6.0006,-3.1372,14.1
3.9215,6.0109,-3.1401,14.2
3.8013,6.0067,3.1262,14.3
3.715,6.0088,3.123,14.4
3.6259,6.0069,-3.1336,14.5
3.5224,6.0106,-3.1224,14.6
3.4254,6.0056,-3.1273,14.7
3.3365,5.9991,3.1396,14.8
3.2219,6.0033,-3.1274,14.9
3.1123,5.992,-3.1242,15
3.0187,6.0061,-3.131,15.1
2.9094,6.0085,-3.1303,15.2
2.8081,6.0051,-3.1394,15.3
2.7121,5.9944,3.136,15.4
2.6071,5.9809,3.1341,15.5
2.4999,5.9875,-3.1351,15.6
2.4113,5.9907,-3.1399,15.7
2.3055,5.9849,-3.136,15.8
2.2155,5.9971,-3.1404,15.9
2.1077,5.9827,-3.1307,16
2.0092,5.9937,-3.1062,16.1
1.8997,5.9834,-3.1198,16.2
1.8058,5.9811,-3.1317,16.3
1.7276,5.9887,-3.1387,16.4
1.605,5.9866,-3.1204,16.5
1.5161,5.9957,-3.1311,16.6
1.3993,5.9806,-3.1253,16.7
1.3058,5.9793,-3.1239,16.8
1.2092,5.9807,-3.1325,16.9
1.1186,5.9808,-3.1338,17
1.0132,5.9823,-3.1194,17.1
0.90762,5.9753,-3.1095,17.2
0.8026,5.9667,-3.1047,17.3
0.71116,5.972,-3.1135,17.4
0.61288,5.9703,-3.1069,17.5
0.5076,5.9743,-3.1092,17.6
0.40269,5.9725,-3.109,17.7
0.3146,5.979,-3.1057,17.8
0.21007,5.9729,-3.0838,17.9
0.10244,5.9727,-3.0856,18
-0.004998,5.9468,-1.5215,18.1
-0.0055964,5.8608,-1.4976,18.2
-0.0017499,5.7711,-1.5136,18.3
-0.0077021,5.6516,-1.5163,18.4
-0.003097,5.5488,-1.5104,18.5
0.0028842,5.464,-1.5001,18.6
0.017476,5.3746,-1.5125,18.7
0.015025,5.2695,-1.5032,18.8
0.005005,5.1583,-1.4971,18.9
-0.0035675,5.049,-1.5011,19
0.0006857,4.9506,-1.501,19.1
0.0014694,4.8427,-1.5003,19.2
0.0054231,4.7422,-1.5022,19.3
0.016946,4.6763,-1.5012,19.4
0.014057,4.5582,-1.5048,19.5
0.010049,4.4474,-1.4975,19.6
0.011996,4.3566,-1.4836,19.7
0.011543,4.2439,-1.5071,19.8
0.022972,4.17,-1.5071,19.9
0.027643,4.0683,-1.5328,20
0.023756,3.956,-1.514,20.1
0.030155,3.8529,-1.5076,20.2
0.019606,3.7645,-1.5246,20.3
0.037205,3.6596,-1.5093,20.4
0.030548,3.5652,-1.4988,20.5
0.036582,3.4561,-1.4947,20.6
0.039198,3.3469,-1.5025,20.7
0.039326,3.254,-1.4984,20.8
0.043468,3.1794,-1.5114,20.9
0.046026,3.0653,-1.4971,21
0.037371,2.9736,-1.4888,21.1
0.04181,2.8624,-1.5006,21.2
0.051823,2.7631,-1.5151,21.3
0.049639,2.6732,-1.5498,21.4
0.061784,2.5414,-1.5418,21.5
0.06465,2.4489,-1.5184,21.6
0.060906,2.3488,-1.5146,21.7
0.065726,2.257,-1.5299,21.8
0.067279,2.1495,-1.5233,21.9
0.072176,2.0535,-1.5217,22
0.058159,1.9731,-1.5162,22.1
0.076372,1.8646,-1.5243,22.2
0.075463,1.7763,-1.5307,22.3
0.079073,1.6628,-1.517,22.4
0.07212,1.5749,-1.5445,22.5
0.080347,1.4833,-1.5406,22.6
0.076116,1.3824,-1.5535,22.7
0.082918,1.2732,-1.5797,22.8
0.086373,1.1777,-1.5791,22.9
0.088651,1.09,-1.5964,23
0.080432,0.99161,-1.5978,23.1
0.09022,0.89833,-1.617,23.2
0.091389,0.78873,-1.6267,23.3
0.085938,0.69932,-1.6297,23.4
0.084654,0.60509,-1.6233,23.5
0.10639,0.49147,-1.6186,23.6
0.096766,0.389,-1.6298,23.7
0.098711,0.29993,-1.6059,23.8
0.10199,0.19596,-1.5763,23.9
0.10772,0.091915,-1.5601,24
